level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
1377,1378,839.0,65.0,35.0,248,3.7800000000000002,32.776,69.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '52.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '22.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.16'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 37, 215, 218]",True,64846.0,23.415000000000003,35.904,,,,,,,,,,,69.53333333333333,,,,0.0,3.0,2.0,4.0,0.00941056,0.01016549,0.0007549299999999991,Monaco,Le Havre,1.0,Lukas Hradecky,GK,True,19.620185929153266,0.0,9.051577943550136,L. Hradecky,73.0,Monaco
1378,1379,840.0,65.0,36.0,248,23.415000000000003,35.904,69.0,SecondHalf,Pass,Successful,"[{'type': {'value': 156, 'displayName': 'LayOff'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.11'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '8.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '53.4'}]","[91, 117, 30, 35, 37, 215, 218]",True,244560.0,8.4,36.312000000000005,,,,,,,,,,,69.55,,,,2.0,4.0,0.0,4.0,0.01016549,0.00941056,-0.0007549299999999991,Monaco,Le Havre,10.0,Aleksandr Golovin,AML,True,-15.020449057909943,0.0,178.44349469855976,A. Golovin,73.0,Monaco
1379,1380,841.0,65.0,38.0,248,8.4,36.312000000000005,69.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '47.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '52.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.27'}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[91, 120, 128, 36, 38, 216, 218]",True,64846.0,55.964999999999996,35.836000000000006,,,,,,,,,,,69.58333333333334,,,,,,,,,,,Monaco,Le Havre,1.0,Lukas Hradecky,GK,True,47.55830314337158,0.0,-0.5733602579946829,L. Hradecky,73.0,Monaco
1380,1381,470.0,65.0,43.0,217,47.355000000000004,34.612,69.0,SecondHalf,Interception,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 101, 56]",True,123253.0,,,,,,,,,,,,,69.66666666666667,,,,,,,,,,,Le Havre,Monaco,4.0,Gautier Lloris,DC,True,0.0,0.0,,G. Lloris,74.0,Le Havre
1381,1382,842.0,65.0,44.0,248,81.48,42.704,69.0,SecondHalf,TakeOn,Unsuccessful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '471'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 53]",True,426648.0,,,,,,,,,,,,,69.68333333333334,,,,,,,,,,,Monaco,Le Havre,11.0,Maghnes Akliouche,AMR,True,0.0,0.0,,M. Akliouche,74.0,Le Havre
1382,1383,471.0,65.0,44.0,217,30.03,28.152,69.0,SecondHalf,Tackle,Successful,"[{'type': {'value': 14, 'displayName': 'LastMan'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '842'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 141, 143]",True,532224.0,,,,,,,,,,,,,69.68333333333334,,,,,,,,,,,Le Havre,Monaco,18.0,Yanis Zouaoui,DL,True,0.0,0.0,,Y. Zouaoui,74.0,Le Havre
1383,1384,472.0,65.0,49.0,217,8.505,8.568,69.0,SecondHalf,BallRecovery,Successful,[],[93],False,532224.0,,,,,,,,,,,,,69.76666666666667,,,,,,,,,,,Le Havre,Monaco,18.0,Yanis Zouaoui,DL,True,0.0,0.0,,Y. Zouaoui,74.0,Le Havre
1384,1385,473.0,65.0,50.0,217,8.505,8.568,69.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '10.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '2.4'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '843'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '13.5'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.26'}]","[91, 118, 120, 29, 36, 37, 215, 218]",True,532224.0,10.815000000000001,9.180000000000001,,,,,,,,,,,69.78333333333333,,,,,,,,,,,Le Havre,Monaco,18.0,Yanis Zouaoui,DL,True,2.3896933489345713,0.0,14.83875062540363,Y. Zouaoui,74.0,Le Havre
1385,1386,843.0,65.0,50.0,248,90.405,60.248,69.0,SecondHalf,BlockedPass,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '473'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 60]",True,444598.0,,,,,,,,,,,,,69.78333333333333,,,,,,,,,,,Monaco,Le Havre,7.0,Eliesse Ben Seghir,Sub,,0.0,0.0,,E. B. Seghir,74.0,Le Havre
1386,1387,474.0,65.0,54.0,217,11.13,10.336,69.0,SecondHalf,Foul,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '845'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 63]",True,532224.0,,,,,,,,,,,,,69.85000000000001,,,,,,,,,,,Le Havre,Monaco,18.0,Yanis Zouaoui,DL,True,0.0,0.0,,Y. Zouaoui,74.0,Le Havre
1387,1388,845.0,65.0,54.0,248,93.87,57.664,69.0,SecondHalf,Foul,Unsuccessful,"[{'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '474'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]",[64],False,444598.0,,,,,,,,,,,,,69.85000000000001,,,,,,,,,,,Monaco,Le Havre,7.0,Eliesse Ben Seghir,Sub,,0.0,0.0,,E. B. Seghir,74.0,Le Havre
1388,1389,475.0,66.0,15.0,217,10.709999999999999,17.952,70.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '62.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '39.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.16'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '55.1'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}]","[91, 120, 128, 133, 36, 37, 216, 218]",True,235829.0,65.10000000000001,26.860000000000003,,,,,,,,,,,70.2,,,,,,,,,,,Le Havre,Monaco,99.0,Mory Diaw,GK,True,55.11211393459126,0.0,9.30132950334613,M. Diaw,74.0,Le Havre
1389,1390,846.0,66.0,17.0,248,45.99,39.78,70.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.25'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.1'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '57.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.1'}]","[91, 120, 128, 36, 38, 216, 218]",True,252419.0,62.05500000000001,39.168000000000006,,,,,,,,,,,70.23333333333333,,,,,,,,,,,Monaco,Le Havre,6.0,Denis Zakaria,DMC,True,16.037557574331906,0.0,-2.181641403551447,D. Zakaria,74.0,Le Havre
1390,1391,476.0,66.0,20.0,217,43.260000000000005,26.792,70.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.3'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.02'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '40.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.5'}]","[91, 119, 117, 30, 139, 36, 37, 216, 218]",True,444157.0,63.525000000000006,27.268000000000004,,,,,,,,,,,70.28333333333333,,,,5.0,3.0,7.0,3.0,0.01484598,0.0199707,0.005124720000000001,Le Havre,Monaco,6.0,Etienne Youte,DMC,True,20.14153529534879,0.0,1.345560179480865,E. Youte,74.0,Le Havre
1391,1392,477.0,66.0,20.0,217,60.06,27.540000000000003,70.0,SecondHalf,Aerial,Successful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '847'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[197, 199]",False,327685.0,,,,,,,,,,,,,70.28333333333333,,,,,,,,,,,Le Havre,Monaco,70.0,Mbwana Samatta,Sub,,0.0,0.0,,M. Samatta,74.0,Le Havre
1392,1393,847.0,66.0,20.0,248,43.785000000000004,40.528000000000006,70.0,SecondHalf,Aerial,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '477'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[198, 200]",False,252419.0,,,,,,,,,,,,,70.28333333333333,,,,,,,,,,,Monaco,Le Havre,6.0,Denis Zakaria,DMC,True,0.0,0.0,,D. Zakaria,74.0,Le Havre
1393,1394,478.0,66.0,23.0,217,63.525000000000006,27.268000000000004,70.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.18'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '67.8'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.3'}]","[91, 120, 29, 139, 36, 37, 217, 218]",True,327685.0,71.19,46.104,,,,,,,,,,,70.33333333333334,,,,,,,,,,,Le Havre,Monaco,70.0,Mbwana Samatta,Sub,,6.106479027627493,0.0,67.85694408324882,M. Samatta,74.0,Le Havre
1394,1395,848.0,66.0,23.0,248,36.96000000000001,16.116,70.0,SecondHalf,BallRecovery,Successful,[],[93],False,408033.0,,,,,,,,,,,,,70.33333333333334,,,,,,,,,,,Monaco,Le Havre,2.0,Vanderson,Sub,,0.0,0.0,,Vanderson,74.0,Le Havre
1395,1396,849.0,66.0,27.0,248,35.595,7.276,70.0,SecondHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 69]",True,408033.0,,,,,,,,,,,,,70.4,,,,,,,,,,,Monaco,Le Havre,2.0,Vanderson,Sub,,0.0,0.0,,Vanderson,74.0,Le Havre
1396,1397,479.0,66.0,28.0,217,69.825,51.68000000000001,70.0,SecondHalf,BallTouch,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",[91],True,422864.0,,,,,,,,,,,,,70.41666666666667,,,,,,,,,,,Le Havre,Monaco,45.0,Issa Soumare,FW,True,0.0,0.0,,I. Soumare,74.0,Le Havre
1397,1398,480.0,66.0,31.0,217,69.3,52.564,70.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '71.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.97'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '88.9'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,438661.0,74.655,60.452000000000005,,,,,,,,,,,70.46666666666667,,,,8.0,6.0,8.0,7.0,0.02401521,0.02122129,-0.0027939199999999983,Le Havre,Monaco,14.0,Rassoul Ndiaye,MC,True,-0.017581852065177372,0.0,55.82822856574658,R. Ndiaye,74.0,Le Havre
1398,1399,481.0,66.0,32.0,217,74.655,60.452000000000005,70.0,SecondHalf,BallRecovery,Successful,[],[93],False,477122.0,,,,,,,,,,,,,70.48333333333333,,,,,,,,,,,Le Havre,Monaco,8.0,Yassine Kechta,ML,True,0.0,0.0,,Y. Kechta,74.0,Le Havre
1399,1400,482.0,66.0,33.0,217,76.755,60.248,70.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '79.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '90.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.94'}, {'type': {'value': 22, 'displayName': 'RegularPlay'}}, {'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '16'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[91, 92, 119, 117, 30, 123, 205, 40, 46, 52, 36, 38, 217, 218]",True,477122.0,94.71000000000001,53.788,,,,,,,,,,,70.5,,,,9.0,7.0,10.0,6.0,0.02756312,0.04066992,0.013106799999999998,Le Havre,Monaco,8.0,Yassine Kechta,ML,True,16.25466982961782,0.0,-19.78814077670169,Y. Kechta,74.0,Le Havre
1400,1401,482.5,66.0,34.0,217,94.71000000000001,53.788,70.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,438661.0,95.13,48.75600000000001,,,,,,484.0,,,,,70.51666666666667,,,,11.0,6.0,11.0,5.0,0.04647721,0.06442595,0.017948739999999998,Le Havre,Monaco,14.0,Rassoul Ndiaye,MC,True,0.0,4.550919836588982,-85.22881988690932,R. Ndiaye,74.0,Le Havre
1401,1402,484.0,66.0,35.0,217,95.13,48.75600000000001,70.0,SecondHalf,Goal,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 80, 'displayName': 'LowRight'}}, {'type': {'value': 215, 'displayName': 'IndividualPlay'}}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '46.4'}, {'type': {'value': 22, 'displayName': 'RegularPlay'}}, {'type': {'value': 64, 'displayName': 'BoxLeft'}}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '482'}, {'type': {'value': 20, 'displayName': 'RightFoot'}}, {'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '1.9'}]","[91, 24, 9, 10, 1, 3, 12, 17, 19, 25]",True,438661.0,,,,,1.9,31.552,True,482.0,477122.0,True,,,70.53333333333333,,,,,,,,,,,Le Havre,Monaco,14.0,Rassoul Ndiaye,MC,True,0.0,0.0,,R. Ndiaye,74.0,Le Havre
1402,1403,850.0,67.0,17.0,248,52.185,34.204,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '39.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.61'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '36.2'}]","[91, 117, 30, 35, 38, 216, 218]",True,430909.0,38.010000000000005,26.996000000000002,,,,,,,,,,,71.23333333333333,,,,6.0,4.0,4.0,3.0,0.01689528,0.01262646,-0.004268819999999998,Monaco,Le Havre,14.0,Mika Biereth,FW,True,-14.539755164923712,0.0,-153.04662351123392,M. Biereth,75.0,Monaco
1403,1404,851.0,67.0,18.0,248,38.010000000000005,26.996000000000002,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.65'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '9.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.4'}]","[91, 117, 30, 35, 38, 216, 218]",True,244560.0,36.645,6.664000000000001,,,,,,,,,,,71.25,,,,4.0,3.0,4.0,0.0,0.01262646,0.01126267,-0.0013637900000000001,Monaco,Le Havre,10.0,Aleksandr Golovin,AML,True,-6.263210802619682,0.0,-93.84082015696667,A. Golovin,75.0,Monaco
1404,1405,851.5,67.0,19.5,248,36.645,6.664000000000001,71.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,408033.0,32.97,3.128,,,,,,852.0,,,,,71.275,,,,4.0,0.0,3.0,0.0,0.01126267,0.00977659,-0.0014860800000000007,Monaco,Le Havre,2.0,Vanderson,Sub,,0.0,-4.7487331744403605,-136.10430275527042,Vanderson,75.0,Monaco
1405,1406,852.0,67.0,21.0,248,32.97,3.128,71.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.35'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '17.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 120, 29, 36, 37, 216, 218]",True,408033.0,57.015,12.036,,,,,,,,,,,71.3,,,,,,,,,,,Monaco,Le Havre,2.0,Vanderson,Sub,,25.594206889919384,0.0,20.328258795053184,Vanderson,75.0,Monaco
1406,1407,486.0,67.0,22.0,217,43.89,51.204,71.0,SecondHalf,Interception,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 101, 56]",True,123253.0,,,,,,,,,,,,,71.31666666666666,,,,,,,,,,,Le Havre,Monaco,4.0,Gautier Lloris,DC,True,0.0,0.0,,G. Lloris,76.0,Le Havre
1407,1408,487.0,67.0,24.0,217,47.355000000000004,58.412000000000006,71.0,SecondHalf,BallRecovery,Successful,[],[93],False,532224.0,,,,,,,,,,,,,71.35000000000001,,,,,,,,,,,Le Havre,Monaco,18.0,Yanis Zouaoui,DL,True,0.0,0.0,,Y. Zouaoui,76.0,Le Havre
1408,1409,488.0,67.0,25.0,217,54.18000000000001,55.42,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.16'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '95.4'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,532224.0,58.275000000000006,64.87200000000001,,,,,,,,,,,71.36666666666667,,,,6.0,6.0,6.0,7.0,0.01611813,0.01473596,-0.001382170000000002,Le Havre,Monaco,18.0,Yanis Zouaoui,DL,True,-0.8530376877834058,0.0,66.575730327775,Y. Zouaoui,76.0,Le Havre
1409,1410,488.5,67.0,26.0,217,58.275000000000006,64.87200000000001,71.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,438661.0,66.15,64.396,,,,,,492.0,,,,,71.38333333333334,,,,6.0,7.0,7.0,7.0,0.01473596,0.0174506,0.002714640000000001,Le Havre,Monaco,14.0,Rassoul Ndiaye,MC,True,0.0,6.67485650800333,-3.4590031330991717,R. Ndiaye,76.0,Le Havre
1410,1411,492.0,67.0,27.0,217,66.15,64.396,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.06'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '79.3'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,438661.0,83.265,65.48400000000001,,,,,,,,,,,71.4,,,,7.0,7.0,9.0,7.0,0.0174506,0.02756312,0.01011252,Le Havre,Monaco,14.0,Rassoul Ndiaye,MC,True,11.070164255955177,0.0,3.637396387748336,R. Ndiaye,76.0,Le Havre
1411,1412,492.5,67.0,29.5,217,83.265,65.48400000000001,71.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,327685.0,92.29500000000002,62.15200000000001,,,,,,493.0,,,,,71.44166666666666,,,,9.0,7.0,10.0,7.0,0.02756312,0.03485072,0.007287600000000002,Le Havre,Monaco,70.0,Mbwana Samatta,Sub,,0.0,7.371595919792863,-20.2536698918238,M. Samatta,76.0,Le Havre
1412,1413,493.0,67.0,32.0,217,92.29500000000002,62.15200000000001,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '76.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.17'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '90.8'}]","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,327685.0,79.8,61.744,,,,,,,,,,,71.48333333333333,,,,10.0,7.0,9.0,7.0,0.03485072,0.02756312,-0.007287600000000002,Le Havre,Monaco,70.0,Mbwana Samatta,Sub,,-6.594139809134131,0.0,-178.1297819042515,M. Samatta,76.0,Le Havre
1413,1414,493.5,67.0,34.0,217,79.8,61.744,71.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,438661.0,81.48,49.368,,,,,,498.0,,,,,71.51666666666667,,,,9.0,7.0,9.0,5.0,0.02756312,0.02855202,0.0009889000000000009,Le Havre,Monaco,14.0,Rassoul Ndiaye,MC,True,0.0,9.38460038657329,-82.26954466766328,R. Ndiaye,76.0,Le Havre
1414,1415,498.0,67.0,36.0,217,81.48,49.368,71.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '100.0'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '38.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.39'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '28.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 124, 126, 36, 38, 217, 218]",True,438661.0,105.0,19.176000000000002,,,,,,,,,,,71.55,,,,,,,,,,,Le Havre,Monaco,14.0,Rassoul Ndiaye,MC,True,13.271654895374837,0.0,-52.080899048568696,R. Ndiaye,76.0,Le Havre
1415,1416,855.0,68.0,4.0,248,5.04,40.93600000000001,72.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '49.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.54'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '3.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.3'}, {'type': {'value': 124, 'displayName': 'GoalKick'}}]","[91, 117, 30, 35, 38, 215, 218]",True,456749.0,3.7800000000000002,33.728,,,,,,,,,,,72.01666666666667,,,,0.0,4.0,0.0,4.0,0.00941056,0.00941056,0.0,Monaco,Le Havre,13.0,Christian Mawissa,DC,True,-1.0200176768839384,0.0,-99.91544735219675,C. Mawissa,77.0,Monaco
1416,1417,855.5,68.0,5.0,248,3.7800000000000002,33.728,72.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,64846.0,8.19,33.388000000000005,,,,,,856.0,,,,,72.03333333333333,,,,0.0,3.0,0.0,3.0,0.00941056,0.00941056,0.0,Monaco,Le Havre,1.0,Lukas Hradecky,GK,True,0.0,4.408431051776162,-4.408640464920721,L. Hradecky,77.0,Monaco
1417,1418,856.0,68.0,6.0,248,8.19,33.388000000000005,72.0,SecondHalf,Pass,Successful,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.77'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '50.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '49.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '12.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 155, 'displayName': 'Chipped'}}]","[91, 117, 124, 127, 36, 38, 216, 218]",True,64846.0,52.080000000000005,8.568,,,,,,,,,,,72.05,,,,0.0,3.0,6.0,1.0,0.00941056,0.01611813,0.006707570000000001,Monaco,Le Havre,1.0,Lukas Hradecky,GK,True,38.098111300573564,0.0,-29.48836209205563,L. Hradecky,77.0,Monaco
1418,1419,856.5,68.0,7.0,248,52.080000000000005,8.568,72.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,430909.0,45.57,6.800000000000001,,,,,,857.0,,,,,72.06666666666666,,,,6.0,1.0,5.0,0.0,0.01611813,0.01248344,-0.003634690000000001,Monaco,Le Havre,14.0,Mika Biereth,FW,True,0.0,-6.644916934573558,-164.80596578273187,M. Biereth,77.0,Monaco
