level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
1434,1435,649.0,67.0,33.0,2332,68.46000000000001,26.180000000000003,70.0,SecondHalf,BallRecovery,Successful,[],[93],False,380645.0,,,,,,,,,,,,,69.63333333333333,,,,,,,,,,,Brest,Le Havre,13.0,Joris Chotard,MC,True,0.0,0.0,,J. Chotard,98.0,Brest
1435,1436,650.0,67.0,33.0,2332,69.09,26.180000000000003,70.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.37'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '47.1'}]","[91, 120, 29, 35, 37, 216, 218]",True,380645.0,63.105000000000004,32.028000000000006,,,,,,,,,,,69.63333333333333,,,,,,,,,,,Brest,Le Havre,13.0,Joris Chotard,MC,True,-5.189779989654198,0.0,135.66332891837627,J. Chotard,98.0,Brest
1436,1437,669.0,67.0,35.0,217,41.055,44.132000000000005,70.0,SecondHalf,BallTouch,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[91],True,128880.0,,,,,,,,,,,,,69.66666666666666,,,,,,,,,,,Le Havre,Brest,94.0,Abdoulaye Toure,MC,True,0.0,0.0,,A. Toure,99.0,Le Havre
1437,1438,670.0,67.0,37.0,217,57.855000000000004,30.26,70.0,SecondHalf,BallRecovery,Successful,[],[93],False,422864.0,,,,,,,,,,,,,69.69999999999999,,,,,,,,,,,Le Havre,Brest,45.0,Issa Soumare,FW,True,0.0,0.0,,I. Soumare,99.0,Le Havre
1438,1439,671.0,67.0,38.0,217,62.580000000000005,20.264000000000003,70.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.81'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '77.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.5'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,422864.0,81.69,10.404000000000002,,,,,,,,,,,69.71666666666667,,,,7.0,2.0,9.0,1.0,0.01935132,0.02953272,0.010181399999999997,Le Havre,Brest,45.0,Issa Soumare,FW,True,11.420330141837276,0.0,-27.291934505323017,I. Soumare,99.0,Le Havre
1439,1440,671.5,67.0,40.0,217,81.69,10.404000000000002,70.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,399003.0,95.655,7.956,,,,,,672.0,,,,,69.75,,,,9.0,1.0,11.0,0.0,0.02953272,0.0379259,0.00839318,Le Havre,Brest,13.0,Fode Doucoure,MR,True,0.0,5.498346808363323,-9.942665885715781,F. Doucoure,99.0,Le Havre
1440,1441,672.0,67.0,42.0,217,95.655,7.956,70.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '65.1'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '100.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.29'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '37.8'}, {'type': {'value': 20, 'displayName': 'RightFoot'}}]","[91, 137, 124, 126, 36, 37, 217, 218]",True,399003.0,105.0,44.268,,,,,,,,,,,69.78333333333333,,,,,,,,,,,Le Havre,Brest,13.0,Fode Doucoure,MR,True,17.40182040057362,0.0,75.56793706386408,F. Doucoure,99.0,Le Havre
1441,1442,652.0,68.0,4.0,2332,3.8850000000000002,26.588000000000005,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.27'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '7.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '58.7'}, {'type': {'value': 124, 'displayName': 'GoalKick'}}]","[91, 117, 30, 36, 37, 215, 218]",True,303208.0,8.085,39.916000000000004,,,,,,,,,,,70.15,,,,0.0,3.0,0.0,4.0,0.00941056,0.00941056,0.0,Brest,Le Havre,1.0,Radoslaw Majecki,GK,True,4.290897928901444,0.0,72.50900268775737,R. Majecki,100.0,Brest
1442,1443,653.0,68.0,5.0,2332,9.135,44.88,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '24.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.60'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '46.4'}]","[91, 117, 30, 36, 38, 215, 218]",True,433579.0,25.62,31.552,,,,,,,,,,,70.16666666666666,,,,0.0,5.0,2.0,3.0,0.0088799,0.01016549,0.0012855899999999996,Brest,Le Havre,44.0,Soumaila Coulibaly,DC,True,17.062688155354195,0.0,-38.955281780956064,S. Coulibaly,100.0,Brest
1443,1444,654.0,68.0,7.0,2332,25.095,32.64,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.13'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '13.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '24.1'}]","[91, 117, 30, 35, 38, 215, 218]",True,300705.0,14.490000000000002,16.388,,,,,,,,,,,70.19999999999999,,,,2.0,3.0,1.0,1.0,0.01016549,0.00878589,-0.0013796,Brest,Le Havre,24.0,Lucas Tousart,MC,True,-12.291033309789839,0.0,-123.12585753744186,L. Tousart,100.0,Brest
1444,1445,655.0,68.0,10.0,2332,14.07,14.280000000000001,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '2.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.22'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '20.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 38, 215, 218]",True,130298.0,21.0,1.8360000000000003,,,,,,,,,,,70.25,,,,1.0,1.0,2.0,0.0,0.00878589,0.00844854,-0.00033735000000000015,Brest,Le Havre,5.0,Brendan Chardonnet,DC,True,3.096436869567839,0.0,-60.886789706893474,B. Chardonnet,100.0,Brest
1445,1446,656.0,68.0,12.0,2332,21.21,1.8360000000000003,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.07'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '12.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '23.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.4'}]","[91, 117, 30, 35, 37, 215, 218]",True,105151.0,13.440000000000001,16.252,,,,,,,,,,,70.28333333333333,,,,2.0,0.0,1.0,1.0,0.00844854,0.00878589,0.00033735000000000015,Brest,Le Havre,77.0,Kenny Lala,DR,True,-3.5130249389470265,0.0,118.32397757133494,K. Lala,100.0,Brest
1446,1447,656.5,68.0,13.5,2332,13.440000000000001,16.252,71.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,130298.0,15.645000000000001,22.983999999999998,,,,,,657.0,,,,,70.30833333333334,,,,1.0,1.0,1.0,2.0,0.00878589,0.00977745,0.0009915600000000007,Brest,Le Havre,5.0,Brendan Chardonnet,DC,True,0.0,3.232790661558937,71.86430323042154,B. Chardonnet,100.0,Brest
1447,1448,657.0,68.0,15.0,2332,15.645000000000001,22.983999999999998,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '19.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '27.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.40'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '73.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 37, 215, 218]",True,130298.0,20.265,49.980000000000004,,,,,,,,,,,70.33333333333334,,,,1.0,2.0,2.0,5.0,0.00977745,0.01001304,0.0002355900000000008,Brest,Le Havre,5.0,Brendan Chardonnet,DC,True,3.8028317873355775,0.0,80.28868091796967,B. Chardonnet,100.0,Brest
1448,1449,657.5,68.0,18.0,2332,20.265,49.980000000000004,71.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,433579.0,37.38,43.996,,,,,,658.0,,,,,70.38333333333334,,,,2.0,5.0,4.0,5.0,0.01001304,0.01269174,0.002678699999999999,Brest,Le Havre,44.0,Soumaila Coulibaly,DC,True,0.0,17.873811220132083,-19.27140437668868,S. Coulibaly,100.0,Brest
1449,1450,658.0,68.0,21.0,2332,37.38,43.996,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '32.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.41'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '49.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 38, 215, 218]",True,433579.0,34.02,33.388000000000005,,,,,,,,,,,70.43333333333334,,,,4.0,5.0,3.0,3.0,0.01269174,0.01132376,-0.0013679799999999995,Brest,Le Havre,44.0,Soumaila Coulibaly,DC,True,-2.627796392673133,0.0,-107.57518583654199,S. Coulibaly,100.0,Brest
1450,1451,658.5,68.0,23.0,2332,34.02,33.388000000000005,71.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,300705.0,41.685,23.596000000000004,,,,,,659.0,,,,,70.46666666666667,,,,3.0,3.0,4.0,2.0,0.01132376,0.01269174,0.0013679799999999995,Brest,Le Havre,24.0,Lucas Tousart,MC,True,0.0,6.818532778220046,-51.946804875859186,L. Tousart,100.0,Brest
1451,1452,659.0,68.0,25.0,2332,41.685,23.596000000000004,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.90'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '26.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.1'}]","[91, 117, 30, 35, 38, 216, 218]",True,300705.0,35.805,18.02,,,,,,,,,,,70.5,,,,4.0,2.0,4.0,2.0,0.01269174,0.01269174,0.0,Brest,Le Havre,24.0,Lucas Tousart,MC,True,-6.85214910367003,0.0,-136.5200620000617,L. Tousart,100.0,Brest
1452,1453,659.5,68.0,27.5,2332,35.805,18.02,71.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,105151.0,34.86000000000001,15.164000000000001,,,,,,660.0,,,,,70.54166666666667,,,,4.0,2.0,3.0,1.0,0.01269174,0.0105949,-0.002096839999999999,Brest,Le Havre,77.0,Kenny Lala,DR,True,0.0,-1.6089096906238751,-108.3084682788946,K. Lala,100.0,Brest
1453,1454,660.0,68.0,30.0,2332,34.86000000000001,15.164000000000001,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '57.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.58'}]","[91, 117, 30, 35, 37, 215, 218]",True,105151.0,34.65,38.760000000000005,,,,,,,,,,,70.58333333333334,,,,3.0,1.0,3.0,4.0,0.0105949,0.01132376,0.0007288599999999996,Brest,Le Havre,77.0,Kenny Lala,DR,True,2.1143134060541797,0.0,90.50990829116154,K. Lala,100.0,Brest
1454,1455,660.5,68.0,31.0,2332,34.65,38.760000000000005,71.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,433579.0,40.11000000000001,42.636,,,,,,661.0,,,,,70.60000000000001,,,,3.0,4.0,4.0,5.0,0.01132376,0.01269174,0.0013679799999999995,Brest,Le Havre,44.0,Soumaila Coulibaly,DC,True,0.0,5.048704654817442,35.37056557559821,S. Coulibaly,100.0,Brest
1455,1456,661.0,68.0,32.0,2332,40.11000000000001,42.636,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.42'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '9.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '48.1'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,433579.0,71.505,6.188000000000001,,,,,,,,,,,70.61666666666667,,,,4.0,5.0,8.0,0.0,0.01269174,0.02122129,0.00852955,Brest,Le Havre,44.0,Soumaila Coulibaly,DC,True,21.92569754192062,0.0,-49.259569845579264,S. Coulibaly,100.0,Brest
1456,1457,661.5,68.0,33.5,2332,71.505,6.188000000000001,71.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,330614.0,64.89,8.636000000000001,,,,,,662.0,,,,,70.64166666666667,,,,8.0,0.0,7.0,0.0,0.02122129,0.0174506,-0.00377069,Brest,Le Havre,8.0,Hugo Magnetti,MC,True,0.0,-3.9203168038168315,159.69209803268922,H. Magnetti,100.0,Brest
1457,1458,662.0,68.0,35.0,2332,64.89,8.636000000000001,71.0,SecondHalf,OffsidePass,Successful,"[{'type': {'value': 7, 'displayName': 'PlayerCaughtOffside'}, 'value': '300291'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '72.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '11.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 217]",True,330614.0,75.705,7.684000000000001,,,,,,,,,,,70.66666666666666,,,,,,,,,,,Brest,Le Havre,8.0,Hugo Magnetti,MC,True,0.0,0.0,-5.030545565268743,H. Magnetti,100.0,Brest
1458,1459,674.0,68.0,35.0,217,21.105000000000004,26.180000000000003,71.0,SecondHalf,OffsideProvoked,Successful,[],[62],False,77963.0,,,,,,,,,,,,,70.66666666666666,,,,,,,,,,,Le Havre,Brest,7.0,Loic Nego,Sub,,0.0,0.0,,L. Nego,101.0,Le Havre
1459,1460,675.0,68.0,50.0,217,33.075,56.71200000000001,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '63.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '12.6'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 241, 'displayName': 'IndirectFreekickTaken'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.73'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.9'}]","[91, 117, 30, 132, 35, 38, 215, 218]",True,532224.0,13.23,43.452000000000005,,,,,,,,,,,70.91666666666666,,,,3.0,6.0,1.0,5.0,0.0105949,0.00977745,-0.0008174500000000008,Le Havre,Brest,18.0,Yanis Zouaoui,Sub,,-16.82974908137632,0.0,-146.25001011882765,Y. Zouaoui,101.0,Le Havre
1460,1461,676.0,68.0,53.0,217,12.81,41.480000000000004,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '33.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '15.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.89'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 38, 215, 218]",True,235829.0,16.275000000000002,22.644,,,,,,,,,,,70.96666666666667,,,,1.0,4.0,1.0,2.0,0.01082722,0.00977745,-0.0010497700000000002,Le Havre,Brest,99.0,Mory Diaw,GK,True,3.0441731288150464,0.0,-79.57661587531821,M. Diaw,101.0,Le Havre
1461,1462,676.5,68.0,55.0,217,16.275000000000002,22.644,71.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,486031.0,29.715000000000003,16.116,,,,,,677.0,,,,,71.0,,,,1.0,2.0,3.0,1.0,0.00977745,0.0105949,0.0008174500000000008,Le Havre,Brest,93.0,Arouna Sangante,DC,True,0.0,12.068752994683635,-25.906507999514382,A. Sangante,101.0,Le Havre
1462,1463,677.0,68.0,57.0,217,29.715000000000003,16.116,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '3.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.54'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 38, 216, 218]",True,486031.0,44.83500000000001,2.108,,,,,,,,,,,71.03333333333333,,,,3.0,1.0,5.0,0.0,0.0105949,0.01248344,0.0018885399999999993,Le Havre,Brest,93.0,Arouna Sangante,DC,True,9.285043346154396,0.0,-42.8137193953781,A. Sangante,101.0,Le Havre
1463,1464,677.5,68.0,59.5,217,44.83500000000001,2.108,71.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,77963.0,61.11000000000001,2.924,,,,,,678.0,,,,,71.075,,,,5.0,0.0,7.0,0.0,0.01248344,0.0174506,0.00496716,Le Havre,Brest,7.0,Loic Nego,Sub,,0.0,14.317201951931963,2.8703064937840175,L. Nego,101.0,Le Havre
1464,1465,678.0,69.0,2.0,217,61.11000000000001,2.924,72.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.20'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '11.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '82.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,77963.0,86.52000000000001,8.024000000000001,,,,,,,,,,,71.11666666666667,,,,7.0,0.0,10.0,0.0,0.0174506,0.03485072,0.01740012,Le Havre,Brest,7.0,Loic Nego,Sub,,21.898902584529655,0.0,11.34895343019825,L. Nego,101.0,Le Havre
1465,1466,679.0,69.0,6.0,217,86.73,8.024000000000001,72.0,SecondHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 69]",True,469368.0,,,,,,,,,,,,,71.18333333333334,,,,,,,,,,,Le Havre,Brest,11.0,Godson Kyeremeh,FW,True,0.0,0.0,,G. Kyeremeh,101.0,Le Havre
1466,1467,664.0,69.0,6.0,2332,2.1,61.81200000000001,72.0,SecondHalf,ShieldBallOpp,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[],False,433579.0,,,,,,,,,,,,,71.18333333333334,,,,,,,,,,,Brest,Le Havre,44.0,Soumaila Coulibaly,DC,True,0.0,0.0,,S. Coulibaly,102.0,Brest
1467,1468,666.0,69.0,13.0,2332,4.620000000000001,34.34,72.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '19.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '50.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 124, 'displayName': 'GoalKick'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.27'}]","[91, 117, 30, 36, 38, 215, 218]",True,303208.0,20.16,34.068000000000005,,,,,,,,,,,71.30000000000001,,,,0.0,4.0,2.0,3.0,0.00941056,0.01016549,0.0007549299999999991,Brest,Le Havre,1.0,Radoslaw Majecki,GK,True,15.540548558971025,0.0,-1.00275809666491,R. Majecki,102.0,Brest
1468,1469,689.0,69.0,15.0,2332,18.585,36.244,72.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.83'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '40.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '7.9'}]","[91, 117, 30, 35, 38, 215, 218]",True,300705.0,8.295,27.812,,,,,,,,,,,71.33333333333334,,,,2.0,4.0,0.0,3.0,0.01016549,0.00941056,-0.0007549299999999991,Brest,Le Havre,24.0,Lucas Tousart,MC,True,-10.458647057028017,0.0,-140.66756328124333,L. Tousart,102.0,Brest
1469,1470,689.5,69.0,18.0,2332,8.295,27.812,72.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,130298.0,9.03,19.584000000000003,,,,,,667.0,,,,,71.38333333333334,,,,0.0,3.0,0.0,2.0,0.00941056,0.0088799,-0.0005306600000000005,Brest,Le Havre,5.0,Brendan Chardonnet,DC,True,0.0,-0.14392194976510098,-84.89536745759858,B. Chardonnet,102.0,Brest
1470,1471,667.0,69.0,21.0,2332,9.03,19.584000000000003,72.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '14.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '2.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.07'}]","[91, 117, 30, 36, 38, 215, 218]",True,130298.0,15.645000000000001,1.972,,,,,,,,,,,71.43333333333334,,,,0.0,2.0,1.0,0.0,0.0088799,0.00779616,-0.0010837399999999997,Brest,Le Havre,5.0,Brendan Chardonnet,DC,True,2.1251069173669777,0.0,-69.41401316601208,B. Chardonnet,102.0,Brest
1471,1472,668.0,69.0,22.0,2332,15.645000000000001,1.972,72.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.53'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '17.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '1.9'}]","[91, 117, 30, 35, 37, 215, 218]",True,105151.0,1.9949999999999999,11.628000000000002,,,,,,,,,,,71.44999999999999,,,,1.0,0.0,0.0,1.0,0.00779616,0.00750072,-0.0002954400000000001,Brest,Le Havre,77.0,Kenny Lala,DR,True,-10.484936297828426,0.0,144.7244397072133,K. Lala,102.0,Brest
1472,1473,669.0,69.0,23.0,2332,1.785,11.764000000000001,72.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '38.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '36.8'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.29'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '33.3'}]","[91, 117, 127, 36, 37, 216, 218]",True,130298.0,38.64,22.644,,,,,,,,,,,71.46666666666667,,,,0.0,1.0,4.0,2.0,0.00750072,0.01269174,0.00519102,Brest,Le Havre,5.0,Brendan Chardonnet,DC,True,38.25837976552265,0.0,16.447178134599103,B. Chardonnet,102.0,Brest
1473,1474,670.0,69.0,28.0,2332,39.69,24.956000000000003,72.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '39.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.40'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}]","[91, 117, 30, 139, 36, 37, 216, 218]",True,300291.0,44.625,27.064,,,,,,,,,,,71.55000000000001,,,,4.0,2.0,5.0,3.0,0.01269174,0.01484598,0.00215424,Brest,Le Havre,10.0,Romain Del Castillo,FWR,True,5.161119274756182,0.0,23.129895614069092,R. D. Castillo,102.0,Brest
1474,1475,671.0,69.0,29.0,2332,44.52,27.948000000000004,72.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.11'}, {'type': {'value': 156, 'displayName': 'LayOff'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '41.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.8'}]","[91, 117, 30, 35, 37, 216, 218]",True,234364.0,35.49,28.220000000000002,,,,,,,,,,,71.56666666666666,,,,5.0,3.0,4.0,3.0,0.01484598,0.01262646,-0.002219519999999999,Brest,Le Havre,19.0,Ludovic Ajorque,FW,True,-8.96785373977496,0.0,178.2746687474668,L. Ajorque,102.0,Brest
